#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:ncr-July2020-march_alg" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:ncr-July2020-march_alg" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:ncr-July2020-march_alg" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:ncr-July2020-march_alg" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ncr-July2020-march_alg" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:ncr-July2020-march_alg" spec="beast.evolution.tree.TraitSet" traitname="date" value="EPIISL434555_NCR_2020-03-26=2020-03-26,EPIISL434558_NCR_2020-03-28=2020-03-28,MT919768.1_NCR_2020-04-03=2020-04-03,MT919769.1_NCR_2020-06-25=2020-06-25,MT919770.1_NCR_2020-06-26=2020-06-26,MT919771.1_NCR_2020-06-29=2020-06-29,MT919772.1_NCR_2020-06-29=2020-06-29,MT919773.1_NCR_2020-06-29=2020-06-29,MT919774.1_NCR_2020-06-29=2020-06-29,MT919775.1_NCR_2020-07-06=2020-07-06,MT919776.1_NCR_2020-07-06=2020-07-06,MT919777.1_NCR_2020-07-06=2020-07-06,MT919778.1_NCR_2020-07-07=2020-07-07,MT919781.1_NCR_2020-07-13=2020-07-13,MT919782.1_NCR_2020-07-14=2020-07-14,MT919783.1_NCR_2020-07-15=2020-07-15,MT919785.1_NCR_2020-07-16=2020-07-16,MT919786.1_NCR_2020-07-17=2020-07-17,MT919787.1_NCR_2020-07-18=2020-07-18,MT919788.1_NCR_2020-07-18=2020-07-18,MT919789.1_NCR_2020-07-18=2020-07-18">
#                        <taxa id="TaxonSet.ncr-July2020-march_alg" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ncr-July2020-march_alg"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:ncr-July2020-march_alg" jeffreys="true" parameter="@bPopSizes.t:ncr-July2020-march_alg" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:ncr-July2020-march_alg" name="distribution">
#            <parameter id="clockRate.c:ncr-July2020-march_alg" name="x" spec="beast.core.parameter.RealParameter">8.0E-4</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:ncr-July2020-march_alg" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:ncr-July2020-march_alg" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:ncr-July2020-march_alg" name="distribution">
#            <parameter id="gammaShape.s:ncr-July2020-march_alg" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:ncr-July2020-march_alg" name="distribution">
#            <parameter id="kappa.s:ncr-July2020-march_alg" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ncr-July2020-march_alg" id="treeLikelihood.ncr-July2020-march_alg" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ncr-July2020-march_alg">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:ncr-July2020-march_alg" shape="@gammaShape.s:ncr-July2020-march_alg" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:ncr-July2020-march_alg" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ncr-July2020-march_alg" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:ncr-July2020-march_alg" kappa="@kappa.s:ncr-July2020-march_alg" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:ncr-July2020-march_alg" id="estimatedFreqs.s:ncr-July2020-march_alg" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ncr-July2020-march_alg" id="StrictClock.c:ncr-July2020-march_alg" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	kappa	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
30855000	-41417.319333380365	-41409.6292690226	-7.690064357771281	-41409.6292690226	0.5214269794815021	8.0E-4	6.369173663399012	0.13331813891992508	-3.6428065351573373	1.081893151836504	1.0787577534360215	0.8352935863641574	0.18146414170002687	0.06408648637716109	1	5	7	5	2	0.30071421745591703	0.18173442777558813	0.1949772658431087	0.32257408892538486
30860000	-41422.83260921704	-41404.67606943984	-18.156539777197086	-41404.67606943984	0.6726309913753782	8.0E-4	6.045672730625403	0.1839093037110505	-13.039207009720126	2.9879275736938453	1.1474544985382396	0.614976680442423	0.20549056434367044	0.05655767567182661	6	8	3	1	2	0.299000525960809	0.18173442777558813	0.19669095733821673	0.32257408892538486
30865000	-41412.62247987201	-41406.192722330255	-6.429757541750644	-41406.192722330255	0.6784473261960762	8.0E-4	6.045672730625403	0.091831473295595	-1.6090543792838008	1.7994157126595332	1.273654001986379	0.8194490216499924	0.10766990191346444	0.1196626979673234	1	6	2	3	8	0.299000525960809	0.18344084820173842	0.19498453691206644	0.32257408892538486
30870000	-41418.219185333146	-41407.29916868585	-10.920016647297912	-41407.29916868585	0.628250825388275	8.0E-4	3.987863515620842	0.32631752248799056	-4.885862102546483	2.2785551617008766	0.9460568605786203	1.0772314205555642	0.4762107568490573	0.10259614308126751	1	3	2	8	6	0.299000525960809	0.18344084820173842	0.19669145539418223	0.32086717044326907
30875000	-41417.02514944055	-41406.448680430214	-10.57646901033575	-41406.448680430214	0.5996796452284465	8.0E-4	3.987863515620842	0.32631752248799056	-6.212103471675577	0.9921892322792383	0.7849638412230712	0.7595219624954	0.4045891101042237	0.2476231172291034	7	1	3	2	7	0.3026444203372871	0.17979695382526031	0.19669145539418223	0.32086717044326907
30880000	-41422.304394416635	-41406.11685753604	-16.187536880591153	-41406.11685753604	0.6708754979236543	8.0E-4	6.256427756205677	0.32631752248799056	-6.47671903940441	3.0235030603132533	0.43964549051328594	1.596935966592859	0.7973344359900673	0.22067191763473126	2	1	7	2	8	0.2994036541184051	0.17979695382526031	0.19603223213479123	0.3247671599215421
30885000	-41412.54946399836	-41403.49165646752	-9.057807530834863	-41403.49165646752	0.6298580967764967	8.0E-4	4.549028279030239	0.2227164648946559	-4.525412447690766	1.2183006676161152	0.43238682866215095	0.670533868385598	0.45839828281311673	0.275838065171098	4	5	1	2	8	0.2994036541184051	0.17979695382526031	0.19603223213479123	0.3247671599215421
30890000	-41422.010545906815	-41405.68171273017	-16.32883317664602	-41405.68171273017	0.665583063212404	8.0E-4	4.8616728748076685	0.2227164648946559	-8.817457256494444	6.236176577298071	1.3956508097820115	0.8202734159531472	0.30745468480999666	0.20111484453089723	1	1	8	1	9	0.3011741092316966	0.18494357474902778	0.19603223213479123	0.3178500838844831
30895000	-41423.64361035268	-41410.50067321539	-13.142937137288502	-41410.50067321539	0.4518952953262231	8.0E-4	5.376475415667358	0.17551250016875497	-2.928625017139142	4.855429437018973	3.8384131874030736	0.6781580694496389	1.1464957020638726	0.17704359929646515	3	1	1	1	14	0.3011741092316966	0.18494357474902778	0.19603223213479123	0.3178500838844831
30900000	-41415.46753172489	-41408.24403502373	-7.223496701159554	-41408.24403502373	0.613904076719315	8.0E-4	4.110572285331562	0.032578493250562786	0.2784167203787018	1.169894767931434	2.3987320201401614	2.414506838469019	0.4000584036178957	0.19290538337994287	4	1	1	7	7	0.3011741092316966	0.18494357474902778	0.19603223213479123	0.3178500838844831
30905000	-41416.463872895256	-41409.16115304891	-7.302719846344901	-41409.16115304891	0.6129544213181801	8.0E-4	4.101003431309638	0.04375024911497202	-0.7670758369178854	0.8718917078110999	2.1693511602570124	1.1689049003317145	0.4388154600118547	0.2850079996348928	2	1	3	3	11	0.3011741092316966	0.18494357474902778	0.19603223213479123	0.3178500838844831
30910000	-41419.23056480094	-41412.76711388139	-6.463450919552293	-41412.76711388139	0.48887388110683105	8.0E-4	3.820814681596087	0.08528239197042672	-1.1783452647870045	1.4859617049345137	0.31231254977071776	0.72248597851373	0.19243468703502992	0.430091115780919	5	1	7	5	2	0.3011741092316966	0.18494357474902778	0.1914024109377963	0.32247990508147806
30915000	-41412.20344862518	-41403.10107033204	-9.102378293136535	-41403.10107033204	0.5952918676886306	8.0E-4	5.898012880118682	0.17171283980150062	-4.47631158685184	1.4172849481775256	0.7827563348632222	0.7965895541714698	0.228311989368398	0.16917359675690957	2	4	6	7	1	0.3011741092316966	0.18494357474902778	0.19249609405305423	0.32138622196622013
30920000	-41426.011065090956	-41413.82409078118	-12.186974309775076	-41413.82409078118	0.5664512485882423	8.0E-4	4.4730184387385385	0.07169863557913418	-7.4630642234399485	0.58534587086968	1.1890071170378351	0.6127668606368467	0.38844370635522946	0.4216481636924845	4	3	1	1	11	0.3011741092316966	0.18494357474902778	0.19249609405305423	0.32138622196622013
30925000	-41418.07140280027	-41405.77136297755	-12.300039822717102	-41405.77136297755	0.5694511352986454	8.0E-4	4.4730184387385385	0.2604783184130264	-5.694741671538489	0.5152818817949523	1.3821250673498724	1.5191744725922964	0.5413477054124023	0.3710980145675339	1	1	5	4	9	0.3011741092316966	0.1795391799610478	0.19790048884103423	0.32138622196622013
30930000	-41416.01021820328	-41410.83569431195	-5.174523891331296	-41410.83569431195	0.5967512003149674	8.0E-4	4.516069708278067	0.16386345550606712	-1.7014239970935896	0.8608131603698528	1.4719897808474214	0.4375957175305527	0.12869838681177487	0.13713428751844436	1	1	16	1	1	0.302151720498591	0.1795391799610478	0.1969228775741398	0.32138622196622013
30935000	-41415.992283591666	-41409.5138530617	-6.478430529970816	-41409.5138530617	0.4884184589924342	8.0E-4	3.6771260852723033	0.3606858560912526	-3.490435024837731	1.729761605476159	0.6961757314575435	0.4020291779499521	0.1616454220863033	0.12472992151790595	6	2	4	7	1	0.30014039822376737	0.1795391799610478	0.1969228775741398	0.3233975442410438
30940000	-41412.429511059454	-41406.20092804836	-6.228583011092125	-41406.20092804836	0.614388248134242	8.0E-4	4.869400041798267	0.08156020585712336	-4.200775709849534	0.8926747419063787	0.3319411683471166	0.18822929783262624	0.055637459197865176	0.2095755992035649	10	3	2	1	4	0.2981853769144569	0.1799003848197484	0.19890488960055097	0.32300934866524245
30945000	-41418.77970582223	-41409.051768979596	-9.727936842630454	-41409.051768979596	0.7009358013414386	8.0E-4	6.362991939140316	0.08156020585712336	-6.941886404210737	0.7036216728476182	0.8588323489337282	0.48102191242472553	0.1711384124881835	0.11916645083418442	8	5	1	4	2	0.2981853769144569	0.1839926980366664	0.19890488960055097	0.31891703544832445
30950000	-41423.66338299547	-41413.978262171244	-9.685120824232332	-41413.978262171244	0.6743314524961445	8.0E-4	6.362991939140316	0.1333701968600311	-5.861593256118155	1.179118969150304	1.470644164378516	0.30525378554227084	0.15301569653067895	0.13138202528039394	7	3	3	4	3	0.2936189047486507	0.18255024629379712	0.19890488960055097	0.3249259593569999
30955000	-41413.474270223436	-41409.252899039304	-4.221371184134828	-41409.252899039304	0.6437756429303857	8.0E-4	4.057284389998273	0.05552739659640514	-1.6490140147640349	1.5289530070111963	1.207512253666553	0.06753189677784309	0.12760935937562057	0.1153338027666745	3	6	6	3	2	0.2928515813093022	0.18331756973314559	0.19890488960055097	0.3249259593569999
30960000	-41414.35151542982	-41409.487060317835	-4.864455111985333	-41409.487060317835	0.49570684344958366	8.0E-4	3.808551219461382	0.05552739659640514	-2.7510849670069293	0.7609942633830968	0.4485993463775602	0.3992962176258633	0.1304299486479686	0.26591206014341484	9	1	3	1	6	0.29459415764829094	0.18410982210109555	0.198112637232601	0.3231833830180112
30965000	-41420.98758621058	-41412.64198164963	-8.345604560947741	-41412.64198164963	0.5290890698422562	8.0E-4	3.853851547661135	0.06915363373356348	-4.306900361625509	0.7993349833585727	1.35137396787994	0.24270931408973925	0.4471776122546014	0.042149044214195706	7	3	3	6	1	0.29884681789720663	0.18609838895698794	0.19187141012779288	0.3231833830180112
30970000	-41413.22352434348	-41411.11763865508	-2.105885688394958	-41411.11763865508	0.637154428816205	8.0E-4	3.976128202264874	0.019718731068571284	-0.13037854263742799	1.214406891106222	0.43878925703741106	0.47211250235869334	0.12875579659549674	0.11751911411399331	6	5	1	4	4	0.29884681789720663	0.18609838895698794	0.19187141012779288	0.3231833830180112
30975000	-41412.796584920914	-41412.685021907535	-0.11156301338099217	-41412.685021907535	0.5550605945794669	8.0E-4	3.7833541790412153	0.03619971110325965	1.890761886224505	0.6219361084830116	0.9696890167458682	0.2899431364357386	0.19494688508261473	0.15238116149269082	2	3	10	4	1	0.30290750237694863	0.1820377044772459	0.19187141012779288	0.3231833830180112
30980000	-41431.81535950322	-41408.56289561099	-23.25246389223293	-41408.56289561099	0.6390895675449625	8.0E-4	4.518798886218379	0.05323406546235394	-15.277879583933387	2.71321587738185	1.309732612255841	1.0603656716697683	0.8607979472668273	0.7828348827597353	4	4	8	1	3	0.30006165962036246	0.1820377044772459	0.19471725288437908	0.3231833830180112
30985000	-41425.31326155401	-41410.51403154095	-14.799230013057379	-41410.51403154095	0.8015412763492809	8.0E-4	4.518798886218379	0.04988471895823298	-7.190755027848349	0.25553595033654336	1.0166366763090688	2.529525530341924	0.4912666970282639	0.32415217227482135	1	1	4	5	9	0.30006165962036246	0.18515936815345288	0.19471725288437908	0.3200617193418042
30990000	-41413.357060558454	-41402.95468517633	-10.402375382123275	-41402.95468517633	0.6037638658006195	8.0E-4	4.518798886218379	0.07646593355221033	-3.3968250359804903	2.40085364887116	1.6471283918917825	1.204037239346291	0.6071641636931773	0.20483559738212814	3	2	1	6	8	0.30006165962036246	0.18515936815345288	0.19583146152056252	0.3189475107056208
30995000	-41415.92474179759	-41402.56712908528	-13.357612712315095	-41402.56712908528	0.6205142515753527	8.0E-4	5.029892675172015	0.03202511477012456	-9.41902111594934	1.8527183143499186	2.558839317272892	0.10699467495267276	0.1268136924789291	0.06935101088335989	7	5	2	5	1	0.30006165962036246	0.18515936815345288	0.19457156155025995	0.32020741067592334
31000000	-41409.11543795303	-41405.55651774424	-3.558920208789564	-41405.55651774424	0.5925138149696185	8.0E-4	5.029892675172015	0.043855882711175215	-0.8593865913030265	1.9796152926626331	0.9029417740158808	0.05752128830135161	0.08492539461348711	0.1561473613082452	4	8	3	1	4	0.30006165962036246	0.1824149594663682	0.19768847805948808	0.31983490285377986
31005000	-41422.09871932928	-41412.850839296785	-9.247880032497868	-41412.850839296785	0.6332022292163032	8.0E-4	5.029892675172015	0.19280933739891967	-5.126682049249271	3.049801679201718	0.5561422699893195	0.30281089753528273	0.11432737586600795	0.19038264249318387	5	6	3	2	4	0.30006165962036246	0.18212462518828754	0.19445556758750285	0.32335814760384574
31010000	-41415.05872951087	-41403.750628572045	-11.30810093882662	-41403.750628572045	0.5785014108091927	8.0E-4	5.616548637095971	0.19280933739891967	-4.807173160347318	0.36519968884896065	1.6525906727928308	0.7650420566462894	0.3442694863205527	0.23414217976563806	1	6	5	3	5	0.30006165962036246	0.183856974717037	0.1927232180587534	0.32335814760384574
31015000	-41413.82617183666	-41403.95778840188	-9.868383434785764	-41403.95778840188	0.6695850539334987	8.0E-4	5.711091396732269	0.1358859818941656	-4.915487351398428	1.2399696486116663	0.7331843579354921	0.6842007740482524	0.03161820602817287	0.1232843881703105	5	2	7	1	5	0.30006165962036246	0.183856974717037	0.1927232180587534	0.32335814760384574
31020000	-41428.30022802017	-41413.936072019795	-14.364156000374967	-41413.936072019795	0.5353256659858656	8.0E-4	4.501955685640785	0.8156664757570701	-7.734903880420308	3.4560264285919713	0.7924681474718863	0.32147195726362005	0.43740226874484794	0.3517017480116937	5	2	8	1	4	0.30006165962036246	0.18292572629110732	0.1927232180587534	0.3242893960297754
31025000	-41424.50025379401	-41410.46056694753	-14.039686846478524	-41410.46056694753	0.5981883637616454	8.0E-4	4.560618338456804	0.5227549697950812	-3.9712557922123217	1.7815117178506323	1.6343054430701456	4.907737982254072	0.10378653919955456	0.19589161036901628	3	6	2	3	6	0.2982823671574505	0.18292572629110732	0.19219547973316645	0.32659642681827433
31030000	-41416.31542210504	-41406.97470150404	-9.34072060100088	-41406.97470150404	0.6525174345208774	8.0E-4	5.96991735116844	0.5996388761027277	-5.195245464184773	0.3046275687135227	0.8558123279782501	0.6328574478425775	0.3057135338142542	0.17202086505784317	1	3	6	9	1	0.2976713739540624	0.18292572629110732	0.19901825541328383	0.32038464434154507
31035000	-41418.98801335259	-41407.794406599794	-11.193606752795919	-41407.794406599794	0.6847139416138852	8.0E-4	3.310002577112545	0.8338450747141997	-4.113425333489497	1.395014907922356	2.7358713552951786	1.1301213321488695	0.16782954651523352	0.22864353810701546	2	3	7	5	3	0.2976713739540624	0.18334894861755432	0.19859503308683682	0.32038464434154507
31040000	-41418.505131182814	-41406.84938527791	-11.65574590490779	-41406.84938527791	0.680889424630002	8.0E-4	5.295783145893211	0.6490054410946403	-5.99430920673023	1.8004772044452997	1.3734879840407686	0.6282840060526664	0.26315540250033775	0.19165531326715213	5	2	4	2	7	0.2976713739540624	0.18334894861755432	0.19859503308683682	0.32038464434154507
31045000	-41414.67836290128	-41405.099676645856	-9.578686255426096	-41405.099676645856	0.5583632507733653	8.0E-4	3.9150589819529147	0.7516001193638511	-4.495407437972877	0.4659096678203363	1.4095212866774367	0.43874197913776375	0.30378837190831576	0.28942836172707886	3	4	4	4	5	0.2976713739540624	0.18509290682356663	0.1968510748808245	0.32038464434154507
31050000	-41407.23553821115	-41402.44422660596	-4.791311605188088	-41402.44422660596	0.5993724350732285	8.0E-4	3.9150589819529147	0.935116473634787	-3.5949016004701977	0.6877504375048689	0.5217693751229869	0.2154911193213253	0.06817586763887722	0.125678186935814	12	1	5	1	1	0.2976713739540624	0.18509290682356663	0.1968510748808245	0.32038464434154507
31055000	-41415.06501342524	-41405.412603149365	-9.6524102758804	-41405.412603149365	0.5141934503628807	8.0E-4	4.135460107062702	2.632878052564594	0.030960588669579625	2.48932564840731	2.353397789448897	0.6817207065127748	0.7418893436025695	0.08231098028824427	1	3	5	2	9	0.2963017453028031	0.18445590412411775	0.1988577062315327	0.32038464434154507
31060000	-41412.78890658592	-41412.56563172161	-0.22327486430489385	-41412.56563172161	0.49546467107501635	8.0E-4	4.934602066634105	2.632878052564594	4.067080141492182	1.0243198381992447	0.07119046004206146	0.030242175026405707	0.14314573853515952	0.2311054799421437	13	1	2	1	3	0.3011575335412479	0.18445590412411775	0.19400191799308789	0.32038464434154507
31065000	-41415.54245235791	-41408.23273292825	-7.30971942966424	-41408.23273292825	0.7393189215034853	8.0E-4	4.897348104339182	2.5379339523190714	-3.187080136856112	0.5877251543766061	0.10836995184536817	0.1957135191603365	0.2588341160229513	0.43950485036322007	11	1	5	1	2	0.29863401508693366	0.18445590412411775	0.1965254364474021	0.32038464434154507
31070000	-41421.26850670984	-41412.40671032506	-8.86179638477681	-41412.40671032506	0.5052485212250116	8.0E-4	4.897348104339182	2.5379339523190714	-4.426092380284603	0.40043323307716905	0.6623244569711753	0.4873967037382144	0.32227714034786203	0.031712726655687085	2	11	4	2	1	0.29863401508693366	0.18445590412411775	0.1965254364474021	0.32038464434154507
31075000	-41408.20561149203	-41412.814664246886	4.6090527548587925	-41412.814664246886	0.46325464165719665	8.0E-4	3.283455207438887	2.5379339523190714	7.366165323210456	0.9609648770053026	1.0998260113872265	0.04551843264382952	0.05199145528875169	0.08211963980867665	3	7	1	6	3	0.29949980865465003	0.18354322476563525	0.19657232223816823	0.32038464434154507
31080000	-41418.41132299972	-41404.887379999964	-13.523942999750428	-41404.887379999964	0.7442708130192447	8.0E-4	5.44768493825693	2.061291646000094	-5.67934159034231	0.5690738748437626	1.6279849924045269	0.7311386188374469	0.20944996511701133	0.3584975204776789	2	4	6	7	1	0.29949980865465003	0.18565407512782195	0.19446147187598153	0.32038464434154507
31085000	-41416.42253539398	-41403.99144617026	-12.43108922371707	-41403.99144617026	0.6061899341722288	8.0E-4	6.0788988508167385	1.225526975237527	-6.692852951740162	0.6912289883479844	0.6972529615791242	0.3810580862790168	0.2648599023969624	0.6623528636582904	7	8	3	1	1	0.29949980865465003	0.18565407512782195	0.19380828546591172	0.32103783075161485
31090000	-41424.345986887056	-41407.359625303914	-16.986361583139356	-41407.359625303914	0.7064334261115871	8.0E-4	5.183340453009274	2.0509804495597534	-9.269477738416814	1.700268295483057	0.6786515767965401	1.3451459774660033	0.2601011154400402	0.14220316412473513	5	3	2	2	8	0.29949980865465003	0.18565407512782195	0.19380828546591172	0.32103783075161485
31095000	-41419.90029854712	-41411.81099104032	-8.089307506802573	-41411.81099104032	0.6311919431340095	8.0E-4	2.633684037741643	2.0509804495597534	-3.646511479036957	0.8759855823619142	0.47478104803119375	0.7578532557916003	0.057838951328380746	0.12745211733668968	4	5	4	4	3	0.3050533847859791	0.1847430510878765	0.19471930950585717	0.3154842546202858
31100000	-41412.78405646479	-41412.23942320467	-0.5446332601175974	-41412.23942320467	0.5199161923145298	8.0E-4	4.640387347959459	1.8680108127572441	4.560015285651423	0.8274608943366256	0.46944652564706174	1.170573979289677	0.04869876116003276	0.06649205466134933	5	5	1	6	3	0.30074572227813434	0.1847430510878765	0.19902697201370195	0.3154842546202858
31105000	-41418.296681599924	-41409.6391846447	-8.657496955221955	-41409.6391846447	0.756118407756338	8.0E-4	4.640387347959459	2.026447781506607	-4.332254957835171	1.4263321399478799	0.492744688911826	0.15942953668882126	0.13735166279370362	0.24981119112564606	10	3	2	1	4	0.30074572227813434	0.1847430510878765	0.19902697201370195	0.3154842546202858
31110000	-41416.61297978152	-41406.66149595521	-9.95148382631415	-41406.66149595521	0.6251034778180347	8.0E-4	4.640387347959459	2.026447781506607	-3.225677244458726	1.1799148444696455	2.02938967065442	0.2956316759984401	0.28128858534663276	0.15815373137128477	3	2	2	8	5	0.30074572227813434	0.1847430510878765	0.19151298343632228	0.32299824319766546
31115000	-41425.38541715867	-41410.34328140826	-15.042135750410761	-41410.34328140826	0.6509761976662402	8.0E-4	4.640387347959459	2.026447781506607	-4.890701703096679	10.047385938914449	1.743696800768248	0.5331228335615641	0.41210490829007224	0.18509275386707952	1	2	5	2	10	0.30074572227813434	0.1847430510878765	0.19151298343632228	0.32299824319766546
31120000	-41415.57830291542	-41415.28353101524	-0.29477190017964583	-41415.28353101524	0.6378590671025468	8.0E-4	3.09466565011654	0.5871567788303654	0.7764288583222023	1.4328484560741916	0.31925388521950004	0.18057409023669949	0.07421882366193261	0.1293079440687419	7	5	3	1	4	0.30074572227813434	0.1847430510878765	0.19151298343632228	0.32299824319766546
31125000	-41409.612448556465	-41406.93605997151	-2.676388584955107	-41406.93605997151	0.6010395635235541	8.0E-4	5.4886368653321025	0.812335283676979	2.278959455914169	1.1294191389169945	1.135679885231533	0.7388378318582406	0.032696180159986765	0.0913013910359116	1	4	9	4	2	0.30074572227813434	0.1847430510878765	0.19151298343632228	0.32299824319766546
31130000	-41423.28268523049	-41414.000676618954	-9.282008611537282	-41414.000676618954	0.6542643471012078	8.0E-4	5.4886368653321025	0.812335283676979	-2.4373349893183587	0.32096833052739104	1.2894081999361873	0.8942789475687354	0.4732733873441282	0.31615129631488015	2	3	2	3	10	0.3023297650112609	0.1822404352451991	0.19243155654587313	0.32299824319766546
31135000	-41424.88817265824	-41420.8346477562	-4.053524902041541	-41420.8346477562	0.4968908503087091	8.0E-4	5.4886368653321025	0.44926112375055594	-1.639478711852353	0.6149969182467349	1.0985367460322577	0.29201606675496444	0.14468591338770884	0.06610855937616564	9	1	5	3	2	0.3023297650112609	0.18132639457185817	0.19232724377239407	0.32401659664448546
31140000	-41418.99245456174	-41410.315355117404	-8.677099444337482	-41410.315355117404	0.70791269761267	8.0E-4	5.79271413468387	0.2346140341904569	-6.165898464237712	0.4679931967693318	0.5596008518885961	0.23244939147028076	0.11453494369653548	0.3225250761769548	3	10	1	2	4	0.3023297650112609	0.18132639457185817	0.19232724377239407	0.32401659664448546
31145000	-41409.41255939426	-41403.91757723616	-5.494982158096274	-41403.91757723616	0.45922406527193094	8.0E-4	4.689860046479215	0.2346140341904569	-1.7279109047126389	2.1699675895741253	0.909146580616926	0.48448932742776707	0.14154018233452828	0.10352579760722647	6	5	1	7	1	0.3023297650112609	0.18132639457185817	0.19269251153222458	0.323651328884655
31150000	-41411.825205108944	-41414.36714001807	2.54193490912487	-41414.36714001807	0.40877712193725696	8.0E-4	3.5567397135712473	0.2086598856253821	0.2804293893495484	1.0775177051055997	0.08227566124428252	0.08863946707619326	0.0593418776091116	0.05154310033342305	12	2	4	1	1	0.3023297650112609	0.18132639457185817	0.19269251153222458	0.323651328884655
31155000	-41417.84311142362	-41405.672471926155	-12.170639497465576	-41405.672471926155	0.683020000742934	8.0E-4	3.582183478269368	0.25609335111722425	-6.226335137665845	0.5832256311412651	1.234018592951988	0.7816913781377236	0.9899210501656837	0.35103605514791947	1	3	1	7	8	0.2990910595512733	0.1845651000318458	0.19269251153222458	0.323651328884655
31160000	-41411.21109830207	-41405.7038295425	-5.507268759570954	-41405.7038295425	0.6693058287878128	8.0E-4	5.280350842281413	0.25609335111722425	-2.929874516090259	1.6203680103822486	0.727074426998305	0.20352542835260096	0.06405939552508746	0.12966194189137373	4	8	6	1	1	0.2990910595512733	0.1845651000318458	0.19269251153222458	0.323651328884655
31165000	-41409.66036500252	-41405.73931217709	-3.9210528254366226	-41405.73931217709	0.6618798486755412	8.0E-4	5.25972732089418	0.6637417680113693	-2.200825583270486	0.7966714956893389	1.0342290225069615	0.11790783764086667	0.08593455023627306	0.08480608420948303	3	9	3	4	1	0.3003928453241483	0.1845651000318458	0.19139072575934957	0.323651328884655
31170000	-41418.4669517339	-41405.06880199431	-13.398149739585298	-41405.06880199431	0.5946533057181065	8.0E-4	5.489482980529191	0.8555754093962322	-6.312677129240001	2.8529006948402897	1.2397169548872777	0.8447942112290627	0.46296554427161263	0.08801393301931623	5	3	1	2	9	0.3003928453241483	0.1845651000318458	0.1924796244915631	0.32256243015244146
